trans_id,customer_id,amount,category,trans_date
c1a7006b-85b2-44b9-80fd-e3bed1f341b2,90,355.56,Groceries,2023-03-06
04a00886-1bf3-46f3-84b1-5a84611269f5,83,318.56,Dining,2023-09-03
5fc86220-60c2-457c-8d49-3c9ccb4b6561,11,46.75,Groceries,2023-02-17
287039e0-630a-4baf-8e92-a06bf4a7fd71,79,268.58,Entertainment,2023-04-10
133fb5f8-ee32-4846-86f7-12c816b9afc7,83,450.28,Utilities,2023-08-28
bdd66c54-d2b7-47e9-a7b9-dade9bfebf11,6,358.82,Retail,2023-03-05
45f06d7c-82a3-4656-8a24-d3284b05cf8b,31,254.39,Groceries,2023-11-22
fc168406-eb16-4ed8-a1b8-794bf9a6a3c0,56,1189.91,Travel,2023-02-24
fe51888c-3685-4bb3-b6b8-dc0692a229a1,74,262.55,Groceries,2023-02-19
bab06e66-85dd-4e90-8485-5da634780a31,41,326.67,Entertainment,2023-08-01
183de918-d61f-4152-b578-95a3760ad968,95,345.38,Retail,2023-07-16
2ff7a7dd-817c-4fe7-96c6-228314beca81,25,212.65,Entertainment,2023-05-29
873ebe28-76ba-4bdf-a9a7-1fbb4d8b38d0,49,433.68,Retail,2023-08-09
38fd4300-0d69-4c99-adf0-2b4ccad6f908,67,1983.0,Travel,2023-09-18
1c5af90e-eeed-4214-96e2-6d19ec2498bd,4,74.3,Groceries,2023-08-09
18a57c09-5112-4b28-9163-5907186ff173,14,45.35,Dining,2023-07-02
1af1f155-b766-449f-a091-2494b5529cbb,58,1287.23,Travel,2023-04-28
4296b3b1-e06a-458a-abac-f9a6085dd2c0,60,288.43,Travel,2023-10-29
c8828f22-00db-458a-a9a3-0c266e1ba2f8,42,485.35,Groceries,2023-03-27
171e5a00-8b25-478d-bf1d-48dd1d8c12c1,13,1432.8,Travel,2023-12-14
2dce02a3-82f7-4d5a-9ea6-cc68fc59bb91,9,243.0,Retail,2023-12-25
1be0f1f4-e69f-436f-a1b6-f4871c6e0fd0,9,1597.3,Travel,2023-08-14
1501b6b3-dd1a-4052-8d70-5fe70e495b07,44,122.11,Dining,2023-02-20
f2692442-0fd4-4856-ac12-22f0c90146e4,62,199.51,Groceries,2023-10-09
aaca9fa8-2146-4170-81df-591f6fbc8ea3,88,232.05,Dining,2023-06-06
24aff5b0-be82-4326-8c6e-d8cd576eb9eb,85,339.84,Dining,2023-08-14
c6f1e8bd-9da1-4ad6-b166-32be5559232c,19,1033.08,Travel,2023-04-29
2e843469-2ac1-4f52-9ad6-0289386960e9,1,98.54,Dining,2023-05-16
53a12e8f-8c4f-43f3-8653-dbc0b68caccd,56,173.77,Entertainment,2023-04-17
086675dc-31c5-42b0-9de7-3bce782239ec,16,427.24,Groceries,2023-04-02
077b39b7-806f-4bda-be8f-9f3935848088,85,415.72,Retail,2023-05-02
010c482e-b137-4c78-a267-97ddc00d82b6,40,340.42,Utilities,2023-04-11
d4e1e2e3-5b96-432d-b199-f664ba8fc452,11,303.84,Utilities,2023-12-10
7b7e2e81-8149-488d-93fe-12fc9514938c,74,1097.67,Travel,2023-01-29
1e35c653-5e68-4280-8ef2-21132a38ebf6,61,159.89,Utilities,2023-05-16
f7d647d0-009e-42a1-9ab8-9fc6a1f00e8c,38,1223.77,Travel,2023-07-27
87ca52cf-d198-4f1b-a327-725c0ba0870c,63,304.08,Utilities,2023-11-16
277f00d8-b436-4e64-ba2b-8b87ccbd4b1e,96,127.92,Entertainment,2023-08-28
72d7a5ec-e744-4147-b73f-2e86dc399d7c,71,10.61,Entertainment,2023-12-21
46b6985f-ca8b-4792-b6e5-5c6d867cdbc7,20,478.56,Retail,2023-12-09
62562eee-f325-4297-896d-11cd9d747f4a,23,138.51,Entertainment,2023-05-20
caa1902f-3948-4a90-98ce-811b3fe15c8e,73,153.67,Retail,2023-03-24
0ce48399-7b62-449e-881d-e9e4461416a9,5,193.88,Dining,2023-06-26
974d6d03-bc11-41c9-96be-088c0a9b45af,59,415.42,Groceries,2023-09-04
77633b3e-de8c-44bf-bb7a-92db3e301887,26,211.61,Retail,2023-01-22
54071051-a33a-4062-a3d2-4681eed3f25e,55,77.75,Groceries,2023-06-07
18c9fc46-5729-4295-a9ae-10d53e581bfb,39,925.47,Travel,2023-04-14
18a9f955-bdd1-4770-8c0f-19f122c4026e,30,173.65,Retail,2023-05-23
5d361239-03b8-44ec-ae20-1e14c07e7f80,91,461.98,Groceries,2023-03-25
010e13da-1691-476d-b04d-2eeb88b8b650,84,446.33,Entertainment,2023-07-10
1e7cf961-9f25-4a3a-b12d-37bb0f0f0a47,60,1297.28,Travel,2023-01-28
d4aaeb06-f9d7-4df2-acb0-a777e74ca48d,56,85.64,Dining,2023-09-01
6c03f357-4cf7-462d-9062-65d61e1c3700,11,172.54,Entertainment,2023-06-19
612a2a67-0994-4820-b34e-16e5ab74f547,53,338.81,Utilities,2023-06-21
dea5d3fb-fdd9-429e-9410-243895931578,95,9.81,Utilities,2023-06-28
cef9e605-5bbc-4ea8-b6d5-dab6e063dcfd,47,478.88,Utilities,2023-04-08
7d39b08f-6d33-46f1-b7c9-c758361577fa,3,452.83,Retail,2023-08-27
388029e5-7b3d-4c19-925e-9e493463a693,89,217.33,Entertainment,2023-03-22
e3c9f8a2-49f7-4567-9da0-05cb494bd756,23,411.64,Entertainment,2023-09-11
52f969f8-049d-4525-a8d5-ba7851d9ccd9,40,1063.07,Travel,2023-04-19
9a230cf3-66eb-4461-966c-b974cdd6bb43,80,36.47,Entertainment,2023-03-21
144eac76-c0d0-4d25-a4db-be734625d8e2,18,43.42,Retail,2023-03-25
dd3d55b5-660f-4f0a-ba2c-110238fa4d10,62,247.79,Travel,2023-05-23
e475b5ce-25f3-4bd7-bfeb-c4aaa42457f2,85,143.39,Entertainment,2023-09-23
270b2e69-6671-47ff-9338-740da8feb0e2,48,276.15,Entertainment,2023-12-17
512ca169-d729-4d2c-a51d-903719d8eb75,90,324.17,Retail,2023-11-11
3b2fd2b6-6496-4b5b-9411-4ae99ea0eba2,38,1030.28,Travel,2023-12-25
aedf424e-2368-4e5e-961f-9776931bf1b8,65,214.28,Retail,2023-06-10
42b55760-d92f-445f-9d2a-ac86524af114,71,1103.42,Travel,2023-04-07
98fec8bb-f408-43b0-84ac-47aacfce0605,85,77.41,Entertainment,2023-08-31
2c6819d0-d9f6-45f0-8315-7d73c5ffce04,15,520.52,Travel,2023-09-11
df3dd96b-5776-4fe0-8c0e-baf8a26dd0cb,16,36.14,Utilities,2023-12-18
04d7fefb-3f14-4f68-b2f6-147eb5346766,74,413.21,Utilities,2023-11-06
f57d75c4-3e8b-4f59-98c8-06541f023672,35,831.27,Travel,2023-02-21
2ae0db3b-2d59-43df-8339-0d5e1d03e43b,39,484.36,Utilities,2023-09-27
1a812f5d-50c8-45ec-9bb7-c18b0a45655a,16,175.41,Utilities,2023-06-29
46eb07e0-8708-421e-b543-6f2b58e7cff9,31,110.22,Dining,2023-12-21
b9e638c5-d656-4061-8855-6924515cb24c,11,51.1,Entertainment,2023-07-19
69d2e2f1-0d79-475a-9278-064cdcb17042,46,54.29,Groceries,2023-08-04
90b040fa-325c-442f-ad98-1b7ba8831b03,38,406.45,Entertainment,2023-10-23
292c7b8d-ca0b-4af4-9818-413d072dab96,34,55.08,Entertainment,2023-10-12
9a7043b8-4863-4ba1-bb66-c7c16d1fe578,38,344.87,Utilities,2023-08-23
683824f2-fcac-4e58-8691-968987a5eddb,63,566.49,Travel,2023-11-21
a4a81c4d-e6f6-40be-98d8-4bfba9b412bd,85,468.86,Entertainment,2023-03-12
d0ae71e3-0856-4526-8af7-6f35dfa0258e,42,380.13,Entertainment,2023-11-11
12a92f42-457c-463c-8b42-1038f7148057,8,356.59,Utilities,2023-10-13
783ebf6e-9d6e-46f5-8fc2-424b3290d04b,72,296.65,Entertainment,2023-10-22
e16cf5f9-5f92-446d-9b67-2e89693e6239,79,386.47,Dining,2023-04-05
7a389bf3-7d61-4df6-9975-601af984d571,90,134.37,Travel,2023-07-25
ab73a74f-400c-42ca-a610-5eb67cf770a9,54,59.02,Groceries,2023-12-17
f521f716-4386-4bad-b7f1-63cd706f6d8e,16,174.36,Retail,2023-10-24
1006dc45-474b-483a-a433-a00464d294e8,16,165.84,Groceries,2023-08-01
57ff0117-44dc-40a0-8490-06c8497cb406,63,66.19,Groceries,2023-11-18
cdc79e68-4e09-45c7-ad57-18274b4d0139,100,115.67,Groceries,2023-09-10
f84b0227-59c7-4818-990a-958d25cedb74,96,158.77,Retail,2023-04-07
63b566ae-51a6-4851-a6e5-c89d29b2903d,26,304.87,Travel,2023-01-26
c802b3cc-1434-4680-9e95-5e1b4f94249b,26,459.02,Dining,2023-05-07
e9b90b26-ff9d-471b-b07c-4ce41274eefe,79,310.84,Groceries,2023-05-03
b5cb06ca-253b-4527-9fd1-2f33520f8519,38,227.81,Utilities,2023-09-21
48f1c641-25c4-4851-81bf-85d616139801,82,151.51,Utilities,2023-09-24
3b732e81-4886-4958-aefe-5118b9476899,88,224.85,Dining,2023-05-22
c7607f38-6c1c-4c98-95df-e3d29cd1a83a,56,411.75,Retail,2023-09-08
1ae04504-59c8-4e01-9204-559db6800a72,19,390.06,Groceries,2023-05-31
e355989a-ade3-4547-9c06-26b42ab81e70,9,305.38,Dining,2023-04-26
d2254bd0-730e-483a-8582-c399589c5c3f,20,129.5,Dining,2023-02-14
33cf298c-f841-471f-a2d1-623d533dcfd4,85,169.3,Travel,2023-05-18
a95cb6b8-c0d6-4a9b-b089-e4258a214884,72,173.94,Groceries,2023-01-02
ba1b03c0-a0a4-4c69-9dab-86fd7e191e1a,59,308.5,Entertainment,2023-10-09
92b72990-592c-43ed-90f1-1a9ab13179da,2,293.74,Groceries,2023-10-06
a957a518-a1ba-4ffe-aff6-85626d9ba867,70,351.95,Utilities,2023-01-10
a06c9455-1ebc-4d31-8623-2825c4393ee8,14,23.69,Dining,2023-01-28
cde67e01-9f73-4e19-b8fc-9590e04c92b2,39,418.77,Dining,2023-06-15
9ad0368b-71c0-4297-bf99-c09264d62064,83,336.23,Dining,2023-07-29
e433dc9c-20a6-4b7b-b353-ba62a00b830f,21,453.98,Retail,2023-10-17
98c868d3-cafc-4610-bea1-5ff61b0c27d4,85,43.54,Retail,2023-04-20
1a9167ef-23f9-4daf-9aa0-eb500658c8b0,86,1575.73,Travel,2023-06-23
ba9a6076-9db3-473b-8fa5-5dc25dd6694d,1,345.29,Dining,2023-12-25
c2b2e3c6-5401-42fd-8c85-18888341a881,28,83.3,Utilities,2023-02-25
8214ab8b-3878-4e10-82b6-afe2d5ccb275,65,102.23,Dining,2023-12-13
87646306-8b5d-41ef-8c13-61025ad3b72c,60,62.16,Utilities,2023-10-14
a75e0ef9-8db2-4e5f-b3ee-131fd24db53d,75,301.84,Retail,2023-06-01
b67d85ad-bb9f-4ce0-8b09-af7c588b4da7,10,648.55,Travel,2023-06-03
70b1b154-db61-4fd4-96e3-bb1d9fcebe40,65,1366.64,Travel,2023-10-10
1cfecf30-1e1c-41a0-8ba1-48347fddf9a8,14,209.59,Dining,2023-12-12
913926a1-a95a-4e28-98a0-a5423bbd4a52,85,108.03,Utilities,2023-09-27
0385378b-2010-44af-b571-bee26c028271,49,365.05,Groceries,2023-09-05
408b6a40-180d-4282-9607-cf997c3da70d,7,490.61,Entertainment,2023-02-11
fca9c754-c5f3-4b91-a806-d4bd1ff473ce,4,25.69,Retail,2023-07-11
6609929f-541a-4ab1-a4bc-d7d5e19193ed,63,314.23,Groceries,2023-06-19
ac048022-952c-421b-a504-7450f917412c,67,100.67,Retail,2023-06-20
87d5e996-ad65-433c-b0a6-c20b8363eb17,69,241.89,Travel,2023-12-05
664c2912-aadf-4aa1-a448-ec4ee0114a5e,56,332.34,Retail,2023-06-26
a8a46293-6440-4a18-b7b8-fc668a13cf39,64,56.86,Utilities,2023-11-30
6b0c31f7-ae93-4039-b22d-a31fdfffe2c2,16,168.84,Groceries,2023-01-26
1ddb3f66-9dc6-45b3-a88a-003cc187f21d,35,181.67,Utilities,2023-10-06
451a1405-4fce-4e30-ba83-1d4787f9926d,28,119.08,Dining,2023-02-15
a112efb3-6b6b-4398-b7ca-44bd6705d3ef,99,451.13,Dining,2023-10-27
01db3473-ec17-4cca-b7b8-4ab3e4dd5a5e,16,197.28,Entertainment,2023-04-05
9a90d7d8-403d-43e3-9a28-dd601cb12c0a,94,271.27,Dining,2023-04-12
3030e936-14e9-46da-81f3-3554aecccd55,24,473.55,Retail,2023-09-05
211f6a41-ba56-437c-ba45-05fa03543a78,35,1420.16,Travel,2023-10-18
c4c473aa-56d0-4e27-a1cc-00069a9432ce,40,214.33,Dining,2023-08-30
01b12740-9e61-493b-8a3d-600ae2449324,93,333.14,Groceries,2023-01-18
bcdaa35d-757c-482b-8009-fd5af1d398ff,70,53.81,Groceries,2023-01-17
4b013584-0df0-4e0a-a1cd-b8357e005700,8,94.92,Groceries,2023-05-31
2e744bf0-6147-4f01-a532-604d45c5d8f7,7,650.16,Travel,2023-06-18
13b643a7-cdc8-4ea1-9f7b-2def3a8d62b0,55,175.87,Dining,2023-03-27
a3415cb3-ce52-4acc-8e2e-17b9394eaaa4,100,214.97,Groceries,2023-07-27
944a1480-1c87-4094-bf27-79b8562c2f53,57,369.54,Travel,2023-04-15
8807c6c9-05aa-4697-890a-3b049b423da8,83,177.68,Entertainment,2023-08-20
29d8565b-2226-49b1-a2fe-b969c8b2ac7f,87,387.18,Retail,2023-10-27
f5f63cb4-8fbf-41b2-a484-661162f8ca63,14,255.17,Groceries,2023-05-26
a2f03449-51ce-4af9-8e46-97fc7f072786,36,15.86,Groceries,2023-02-24
5b1a0125-f9f5-4811-9ad1-356fa55cc10c,1,304.85,Groceries,2023-05-02
2f7d6f72-caf9-4084-b423-b26d67f990ee,61,175.53,Utilities,2023-01-25
6cd9a16e-1869-4843-8422-01d959630449,87,450.26,Utilities,2023-03-09
e29cf225-771e-429a-80c5-3173765ae84e,83,1233.95,Travel,2023-02-12
29462c81-520e-4393-a6a4-48435a71bd56,37,325.53,Groceries,2023-05-18
e93144d7-378f-477f-a5ac-c0829dd3772c,52,120.55,Retail,2023-09-21
2072358d-0341-4f95-9892-c7bded6e2cf9,70,48.08,Dining,2023-04-25
35650d6a-bacb-4fb6-adbe-63f10b751181,4,248.22,Dining,2023-05-08
0ccbe17f-a0a2-49c9-9704-1359e4d4eaf6,63,73.03,Groceries,2023-05-24
3cd5d7ad-e0bf-4e63-9859-6d039f064632,38,357.31,Entertainment,2023-02-12
0385c0d9-7a18-4ade-83e7-8df4864c6459,69,267.09,Travel,2023-05-03
21adbec9-9cb3-41ed-bd81-2b7fd14c4f1f,60,1852.64,Travel,2023-10-16
7a1b49cd-5f3d-4849-8cb4-833e34958754,77,905.17,Travel,2023-08-02
d661cee6-a0e1-49d6-8a4e-5744534a9ec0,69,25.76,Retail,2023-03-23
79f9781a-c31b-4ec2-939b-fcf7e6e5ef3c,100,243.22,Groceries,2023-04-13
2408632e-de1b-4df1-be48-3c831edd18ca,84,453.3,Groceries,2023-09-02
82b128f3-1402-4d1e-bf90-9244e9591d60,91,258.83,Groceries,2023-11-16
a8b5dc92-9e11-439b-a98c-784bcb7a4c38,47,422.76,Travel,2023-11-09
c1a380c2-63a7-4260-810b-db301966efcd,47,138.25,Retail,2023-06-19
fe77cbf9-99a9-434d-86eb-0fbc86f569ef,14,166.95,Dining,2023-06-26
8300ce63-d472-4684-95dd-ec812738100c,77,417.42,Groceries,2023-03-04
25ac8305-cd88-42c5-9935-4cdcb079f633,79,385.89,Groceries,2023-04-05
da66b9df-9cc6-40f4-8c4f-9812eb959f75,91,59.46,Retail,2023-01-29
505228a2-ed13-4bcb-a055-3976c9ba2d7a,68,41.47,Dining,2023-10-24
d2128171-042d-4500-9866-9af8db00168a,87,351.8,Retail,2023-07-15
613e6131-f7a1-4499-bc03-4b66df9f1b3e,12,345.18,Retail,2023-06-17
dc8ebc54-9cb2-4b67-8dca-e65fb6caa684,71,227.33,Retail,2023-03-22
fc81377b-47fb-481f-97e4-6cd2b30d3a22,59,21.48,Utilities,2023-05-06
dcca1594-a084-43be-bf27-00d3f0bf0e8b,45,436.0,Dining,2023-03-12
caab82b7-c50b-4746-889e-52407a980fd4,24,1111.13,Travel,2023-11-09
0e182e25-52ea-4515-99ce-9a2a616489f3,26,611.8,Travel,2023-10-23
84ea6beb-e34d-4db0-b4b3-63c25a65cf98,56,78.89,Retail,2023-05-05
a022083d-699f-4473-b2a7-163498abd05e,27,154.64,Utilities,2023-02-11
96e338a2-f9b1-4d4b-9964-dc951921e738,75,1509.38,Travel,2023-05-27
10045333-8434-4c5f-9ce2-9eaf7ad9d713,64,90.12,Entertainment,2023-01-18
e0271206-066d-4491-9964-d397e8f0de7d,89,472.84,Utilities,2023-02-13
b8fe3488-62a0-4bf7-b4b4-b5723dc7541a,100,367.05,Retail,2023-03-01
2683fb50-969d-4ac1-9940-769e6a549bdc,53,181.4,Groceries,2023-03-06
21d5f447-f0c8-4d05-a473-d8af018618b8,29,1923.51,Travel,2023-02-21
8604d069-61c5-46b0-b6b8-041dc81a860e,75,68.26,Dining,2023-09-08
5f64c899-3919-4870-a89a-ca9ae2a12aff,69,120.38,Utilities,2023-12-13
4d46e810-24be-4e0b-a9f9-3be371a7605e,98,338.56,Dining,2023-08-05
03cc4f09-dd7c-4c88-8d5a-8ce5e5e3b9bb,93,467.3,Utilities,2023-01-25
f89d4e50-1961-4782-add9-ea2c5de8e08d,13,1567.91,Travel,2023-03-04
c32ea4d9-2f72-49e3-9195-767ae5cf1176,11,252.98,Entertainment,2023-12-30
31cf6bd7-789b-4f92-a69d-1aa0ad61638d,55,395.28,Groceries,2023-05-13
3e386155-ef49-4118-89f7-959b9f21e1e3,32,494.66,Retail,2023-01-21
471789c6-7ec4-492b-a8c2-0b1ab7742a67,21,409.39,Retail,2023-01-21
0d139ff1-cce2-443d-8f18-be169da86c73,46,346.56,Entertainment,2023-11-06
fd974b0d-2643-438a-b112-3d688ec1b967,22,238.61,Retail,2023-09-29
67464260-2ae8-49ca-99f7-a2cedc7909df,27,249.08,Retail,2023-03-22
497ac9cb-bfeb-4208-b8ca-299a467a7077,39,393.02,Utilities,2023-09-10
166938e2-e293-478e-abd5-3ec2c16f7697,46,24.34,Entertainment,2023-06-26
57f476bb-3c71-4834-bfbc-4da573a65abc,59,224.55,Groceries,2023-06-16
4aa669fe-14e2-4110-8dae-bc7967a12250,43,358.8,Utilities,2023-03-31
b0f90100-3603-45f0-8b0c-051d8af0ff80,45,370.74,Dining,2023-04-13
05dea457-1259-4c12-b3ab-d42ad78eb7ca,88,355.61,Dining,2023-11-05
da9d2fa0-f614-4aa4-bbca-223573a374c3,3,63.0,Dining,2023-01-21
0d8acabb-3512-46a1-8612-10d1baf3498a,93,10.06,Groceries,2023-11-17
6e935553-36ed-4744-818d-753824f98a02,23,133.46,Retail,2023-05-28
6dad0ace-6f95-4175-af4c-22712726dedf,19,132.86,Groceries,2023-05-30
7fa7a7bd-59c2-4752-8baf-7473d642526b,24,447.78,Utilities,2023-02-05
63ab8d24-0b1c-4da7-9dc9-5265c64e4f32,53,111.46,Entertainment,2023-12-09
44d310a7-d2f6-4a89-8391-56ad22eb9494,2,467.49,Dining,2023-09-03
bf8dc9dd-8c31-4443-b903-b02e4c962a85,28,77.35,Retail,2023-04-18
e8b74ad0-1d35-4b50-8652-3f14ab748e3d,58,39.91,Utilities,2023-07-20
d4a51bcf-0fab-43de-84dd-092b3bbec514,73,429.23,Travel,2023-03-01
76fec679-6c98-4cfc-8116-33913b119673,88,1092.87,Travel,2023-03-09
bf0900af-f45b-4fda-be3e-a4016bd1c692,3,485.92,Groceries,2023-07-10
0302942b-3789-4991-818f-420e7f098a03,56,291.69,Groceries,2023-02-20
afdeb6d5-2afe-448f-a856-b89d4c943742,68,129.55,Retail,2023-08-04
af8cb664-7bf8-4cfe-add5-a39e4130b7d2,65,402.34,Entertainment,2023-09-16
738c410d-df9e-4ee6-9627-79d8078fcfe7,99,854.93,Travel,2023-04-20
b7a7e491-360e-41f8-8165-a41004f99da5,30,1350.62,Travel,2023-05-22
5e625320-2fb0-4a93-b851-23c764223c98,35,139.9,Utilities,2023-08-22
9e79fe47-dc92-4446-bae5-efeb7efbaeee,90,192.36,Retail,2023-07-16
9130c856-83c2-40b7-9cc0-7e67dbaa8390,89,225.67,Entertainment,2023-09-04
1e9eb937-4df4-4a7e-b809-e57a210465b9,84,375.51,Dining,2023-02-14
b1486856-1699-4092-bf04-0a554de34a9a,13,93.29,Entertainment,2023-12-16
fb168cbf-4c4c-464b-9e7a-b53dd287d0ae,9,609.55,Travel,2023-07-22
f3c10ee1-e677-4deb-b52b-4b033ccdd6c4,18,1316.34,Travel,2023-03-21
24e06ea6-5bca-4db2-a7c5-6e6130205310,14,427.23,Utilities,2023-03-15
b13f15f2-01b4-473a-8841-8ef885ab8ff1,71,205.8,Dining,2023-11-11
b2ed775c-adbd-4a52-bc9c-8d5bdd7896db,65,213.52,Entertainment,2023-02-16
f77b78d3-6aff-464d-abf9-1e47fa8ee370,63,374.37,Retail,2023-06-04
a697debe-3ef4-4d69-b401-f419ca3cd03c,100,487.19,Utilities,2023-05-03
ff9d5a85-fd23-4321-9b09-c46e071a5d1e,94,119.47,Retail,2023-05-19
8df71ed7-b4f2-4ad4-b51f-e48a71a1281e,75,22.51,Utilities,2023-12-27
636f9226-ed2c-4df6-b761-dab77f441699,47,460.99,Entertainment,2023-09-26
6595ac07-28a6-43bd-87d1-9cd7957f1aca,1,137.9,Utilities,2023-12-19
b3268fa4-9b6c-4332-8bb2-fa5c32bd036f,30,35.12,Utilities,2023-11-27
3ffc1b52-4276-489e-841d-6eee7b7d2dfe,38,277.59,Groceries,2023-10-31
0f6b6864-b67a-458d-8a39-b61bdc6d3cda,79,172.58,Utilities,2023-02-13
6f19d40c-6573-4a30-9d0b-cacd230d3f88,92,79.85,Utilities,2023-02-12
bce3172e-46cd-454f-b036-3580683c58f4,50,222.94,Travel,2023-04-08
508dbd3f-6279-46aa-a5be-79214ab30e02,39,228.74,Entertainment,2023-09-10
7dedbf89-6286-41c7-be69-66a97422fc17,11,224.56,Dining,2023-02-18
44917804-adc0-4b5a-9d00-b3a81bebed87,20,157.78,Entertainment,2023-11-02
4927ae9d-6c76-44eb-b528-c68a8b9c2cc3,68,413.43,Entertainment,2023-07-12
cf6eb483-83fb-4b7d-aa30-11f136109614,94,193.75,Entertainment,2023-02-06
5362beaf-2f04-4531-9a02-1af388e7998c,56,74.53,Entertainment,2023-12-15
d78eebae-f4b1-495a-887f-cab6b72f8cb2,17,1518.3,Travel,2023-08-23
494e0ba3-84c7-41c9-9ec1-c777172a577a,100,194.55,Utilities,2023-02-20
a92f8549-0b72-46f2-9e9d-10182e69775d,74,386.72,Retail,2023-02-21
7a53cc48-cdcc-47f6-9118-bb0a9e01abb4,63,312.56,Retail,2023-09-03
56b4a41d-6da5-4c6a-8a75-1da6e4f997a9,20,452.68,Groceries,2023-01-17
1253c2c2-b766-4906-878a-2e8e369b2f2e,11,351.22,Utilities,2023-02-25
1c6a75f4-d66e-4791-9261-4916eb9facfb,87,1032.26,Travel,2023-02-15
52143606-0fab-4a17-bb08-e22d4c57abce,67,416.34,Utilities,2023-03-09
86eea02b-9d75-4c9a-b174-85d56b867ddb,88,51.4,Groceries,2023-12-06
59427913-2abe-445d-ab4b-3217c5e7eafd,46,584.01,Travel,2023-11-19
79efd8e7-c659-4a79-8d2f-2ec69335cd4c,19,53.35,Entertainment,2023-12-19
415a48b5-bd37-4e60-ad96-30f22623731b,98,160.68,Utilities,2023-08-31
b3fd3b1e-5d47-4753-a293-1d1959b9e088,48,211.11,Travel,2023-05-31
4f9f7aa1-23b5-4712-8ca9-70d254422910,59,74.4,Dining,2023-08-15
ab3ff9a0-6238-4f84-a065-0877f9cc7cdb,88,28.19,Groceries,2023-02-14
c3fafaeb-92fb-4f72-8303-6ec020d493e9,51,486.56,Entertainment,2023-02-15
b42d9af2-a8ed-4d80-910b-d3cd89829bbc,70,287.06,Dining,2023-09-11
e21bf282-a115-4b23-8470-00e011fe7458,89,132.73,Utilities,2023-09-25
b874e279-e61f-4f4c-aa77-ec13ad1f3614,83,1424.44,Travel,2023-08-19
721d0202-f937-496d-9869-00838090abb7,7,489.71,Groceries,2023-08-29
ffe87adc-f467-4515-849c-805d26fb12b7,11,84.55,Entertainment,2023-03-02
81b388d9-5864-49c2-a35d-87b90bca6f63,73,451.38,Retail,2023-06-13
90020c3a-9389-4307-a51b-6923a2d292d2,58,108.48,Utilities,2023-11-04
9d758727-752f-4a96-91be-e3f68307ac26,37,365.48,Travel,2023-09-20
dbe083b2-f014-4553-b985-8caad3322c0f,49,287.93,Retail,2023-11-13
4b932264-0777-4eab-a92e-f38bbea8666d,67,297.35,Retail,2023-12-21
61cf2e19-aa4c-4b50-86c6-e17e8e102243,50,410.53,Groceries,2023-04-23
8668d38f-f7b6-44a0-8d50-a4e3e0279faf,15,395.85,Entertainment,2023-04-24
b952977e-f65d-4e02-8902-40efe5eb492b,65,177.96,Groceries,2023-05-11
aeb2be34-2cbb-44f7-9fc6-ac8f73f14098,48,211.01,Utilities,2023-04-09
f810b902-4f12-43ee-a77a-d3e9bf1cf399,25,231.08,Travel,2023-05-07
b462c0da-5e84-4207-ab02-01aa0307e6c4,37,444.99,Dining,2023-02-05
8c357707-df7b-4e0e-9245-178260e9ce09,61,441.57,Dining,2023-06-03
48f3af14-df6f-4975-9053-44ffc7227164,15,127.99,Utilities,2023-01-13
9bfa2213-1e0a-4e78-a28e-69793a9f7280,81,199.87,Utilities,2023-08-31
eed4cd9f-6624-400f-b1f1-402733ac61ad,83,52.52,Groceries,2023-04-13
1adb02d9-70d4-429c-8eb6-14ba68b7341e,64,340.85,Entertainment,2023-12-07
3f9e1333-e044-4c40-ac59-6387acda56b7,90,8.74,Groceries,2023-04-17
1994760f-d4e7-46ab-95a8-e5fd388994ad,79,159.89,Dining,2023-12-24
da4470cb-1a41-4438-b857-90f33c2bc42f,37,245.67,Retail,2023-09-21
d568b7d7-43fc-44cf-9169-797a7e861749,11,433.64,Retail,2023-11-29
1bb17f60-2a37-4afc-8560-96159a4ac994,35,164.0,Dining,2023-07-19
cda061a0-efd0-4d84-8e80-6cd71723eb25,68,416.37,Groceries,2023-08-22
be6c3907-b4f2-4a6d-bf79-2b213be003a4,24,410.04,Dining,2023-07-07
c8e62031-d957-49f4-bdd7-18eb27a014a8,5,72.95,Retail,2023-07-14
53780705-5b29-4f7f-b527-1322cf22d2d4,84,200.78,Entertainment,2023-09-05
3e437fb9-636a-4bd3-9e7d-4216201448da,93,387.54,Entertainment,2023-03-27
040f414e-664c-425d-8bc4-7983ada3b7cf,65,495.07,Retail,2023-04-25
fbaec39f-de6d-4dcd-bfa3-1c9c74b3b369,29,748.06,Travel,2023-03-06
78444a92-ae55-431d-932d-0efc460b366d,79,960.35,Travel,2023-12-20
383a3544-de03-4c97-9f31-6cbbf0b727a7,57,172.91,Utilities,2023-01-06
6cfef6a2-98cc-40e7-8e21-5f2499fdac5d,61,340.16,Entertainment,2023-05-31
ca282fd4-16d1-4ab2-b902-f7d2507e4f94,84,1577.15,Travel,2023-10-22
55fca754-f4d3-4f68-a217-6e1d4625ba8e,50,1152.6,Travel,2023-10-02
e527f7b8-e3e4-4177-8bcb-d2f8f27db15d,31,317.78,Retail,2023-11-11
bcd15af2-c918-4671-b926-e424ca11719d,90,286.06,Retail,2023-06-11
e33addeb-a72d-43d7-a4be-b7c5ca85f257,16,296.07,Utilities,2023-03-02
2e584fb5-1ae6-402c-91e0-9d44537879aa,69,253.16,Dining,2023-04-28
